name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2022-06-20T17:00:00,25.2,25.2,4.1,25.6,0,0,,0,0,20.2,2.5,337,1018.8,23.8,16,441,1.6,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-20T18:00:00,25.3,25.3,4.1,25.39,0,0,,0,0,15.8,2,341,1018.3,23.8,16,355,1.3,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-20T19:00:00,24.5,24.5,5,28.35,0,0,,0,0,18,8.4,310,1018.3,23.8,16,130,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-20T20:00:00,24.2,24.2,5.3,29.61,0,0,,0,0,14,6.9,290,1018.7,23.8,16,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-20T21:00:00,23.8,23.8,5,29.62,0,0,,0,0,25.6,6,270,1018.6,23.8,16,13,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-20T22:00:00,22.5,22.5,7,36.77,0,0,,0,0,6.5,6.9,140,1018.9,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-20T23:00:00,22.4,22.4,7.9,39.4,0,0,,0,0,11.9,5.4,228,1019.2,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T00:00:00,22.3,22.3,6.9,37.09,0,0,,0,0,9.7,2,329,1019.4,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T01:00:00,20.5,20.5,7.2,42.31,0,0,,0,0,5.4,2,356,1019.4,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T02:00:00,20,20,6.7,42.09,0,0,,0,0,12.2,0,0,1019.1,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T03:00:00,19.5,19.5,7.4,45.45,0,0,,0,0,11.9,6,293,1019,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T04:00:00,18.6,18.6,8,50.25,0,0,,0,0,13.3,0,0,1019.1,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T05:00:00,18.6,18.6,8.3,50.9,0,0,,0,0,14.4,6.5,301,1019.5,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T06:00:00,17.4,17.4,9.6,60.07,0,0,,0,0,6.8,1.4,11,1020.1,23.8,16,49,0.2,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T07:00:00,17.8,17.8,10,60.27,0,0,,0,0,17.3,2,11,1020.7,23.8,16,69,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T08:00:00,20,20,11,56.25,0,0,,0,0,13,7.4,31,1021,10.1,16,255,0.9,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T09:00:00,21.7,21.7,11.2,51.4,0,0,,0,0,10.1,2.5,23,1021,23.8,16,381,1.4,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T10:00:00,22.1,22.1,10.5,47.94,0,0,,0,0,5.4,3.5,15,1020.6,23.8,13.8,320,1.2,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T11:00:00,22.9,22.9,10.5,45.38,0,0,,0,0,5.4,3,15,1020.3,26.7,14.5,387,1.4,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T12:00:00,23,23,11.4,48.01,0,0,,0,0,7.6,3.5,23,1019.9,91.8,13.8,410,1.5,4,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T13:00:00,23.9,23.9,8.6,37.58,0,0,,0,0,5.4,4.9,23,1020.4,26.7,16,167,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T14:00:00,25.5,25.5,11.6,41.82,0,0,,0,0,11.5,9,50,1019.5,23.8,14.5,956,3.4,10,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T15:00:00,25.2,25.2,10.9,40.88,0,0,,0,0,8.3,11.8,79,1019,23.8,14.5,786,2.8,8,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T16:00:00,25,25,10.4,39.85,0,0,,0,0,11.2,11.3,60,1018.5,43.6,14.5,290,1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T17:00:00,23.4,23.4,10.9,45.59,0,0,,0,0,14,10.4,79,1018.4,88.8,14.5,77,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T18:00:00,22,22,12.2,53.75,0,0,,0,0,20.5,9.8,70,1018.3,98.9,14.5,16,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T19:00:00,19,19,15,77.74,0.491,100,rain,0,0,16.6,9.4,60,1018.9,100,7.9,18,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T20:00:00,19,19,16.1,83.35,0.417,100,rain,0,0,14.4,7,117,1019.3,100,8.7,5,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T21:00:00,18.6,18.6,15.8,83.89,0.193,100,rain,0,0,13.3,0,0,1019.2,91.8,10.1,5,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-21T22:00:00,18.3,18.3,15.8,85.84,0.176,100,rain,0,0,20.5,2.5,31,1019.2,90.7,13.8,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-21T23:00:00,19,19,16.4,85.21,0,0,,0,0,22.3,8,137,1018.6,91.8,14.5,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T00:00:00,19.2,19.2,16.1,82.43,0,0,,0,0,18,3,19,1018.6,98.9,14,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T01:00:00,18.9,18.9,17.1,89.44,0.567,100,rain,0,0,17.6,11.3,70,1018.3,100,8.7,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T02:00:00,19,19,17.1,88.69,0.267,100,rain,0,0,25.6,6.9,160,1017.5,100,10.1,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T03:00:00,19,19,17.1,88.69,0,0,,0,0,26.3,9,127,1017.2,100,13.8,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T04:00:00,19,19,16.7,86.66,0,0,,0,0,25.9,3.5,50,1016.9,100,14.5,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T05:00:00,19,19,15.9,82.48,0,0,,0,0,19.4,8,130,1016.7,100,14.5,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T06:00:00,19.4,19.4,16.1,81.75,0,0,,0,0,27,10.3,120,1016.8,100,16,21,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T07:00:00,18.9,18.9,15.8,82.68,0,0,,0,0,27.7,12.1,130,1016.7,100,14.5,21,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T08:00:00,18.7,18.7,14.2,75.11,0,0,,0,0,37.1,12.3,150,1017,100,14.5,156,0.6,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T09:00:00,18.4,18.4,14.2,76.85,0,0,,0,0,33.5,13.9,148,1017.1,100,14.5,128,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T10:00:00,18.6,18.6,14.8,78.58,0,0,,0,0,30.1,17,133,1017.4,100,14.5,128,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T11:00:00,18.5,18.5,14.2,76.21,0,0,,0,0,28.1,24.1,160,1017,100,14.5,229,0.8,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T12:00:00,18.5,18.5,14.7,78.56,0,0,,0,0,25.9,13.1,160,1017.1,100,14.5,185,0.7,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T13:00:00,18.9,18.9,14.8,77.44,0,0,,0,0,20.5,8.4,140,1017.7,100,14.5,162,0.6,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T14:00:00,18.5,18.5,14.8,79.24,0,0,,0,0,19.8,13.1,160,1017,100,14.5,60,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T15:00:00,18.5,18.5,15,80.12,0,0,,0,0,14.8,12.6,120,1016.8,100,13.8,42,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T16:00:00,18.3,18.3,15.8,85.84,0,0,,0,0,25.9,3,46,1016.8,100,7.9,137,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T17:00:00,17.9,17.9,15.3,85.05,0,0,,0,0,16.6,8.9,83,1016.3,100,13.8,23,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T18:00:00,17.4,17.4,15.7,89.69,0.22,100,rain,0,0,18.7,13.1,120,1016.2,100,5.1,72,0.3,1,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T19:00:00,17.5,17.5,15.2,86.13,0,0,,0,0,22.7,12,100,1016,100,16,14,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T20:00:00,17.4,17.4,14.7,84.2,0,0,,0,0,20.2,5.5,46,1016.3,100,16,7,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-22T21:00:00,17.4,17.4,14.7,84.2,0,0,,0,0,25.9,13.1,123,1016,100,16,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T22:00:00,17.9,17.9,14.8,82.45,0,0,,0,0,31.7,13.7,130,1016.7,100,14.5,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-22T23:00:00,17.2,17.2,14.8,85.86,0.214,100,rain,0,0,32.8,6.5,140,1017,100,11.6,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T00:00:00,16.8,16.8,15.2,89.87,0.343,100,rain,0,0,27.7,10.8,130,1016.4,100,12.3,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T01:00:00,16.8,16.8,14.7,87.12,0,0,,0,0,20.5,6,90,1016.2,100,14.5,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T02:00:00,16.1,16.1,14.8,91.83,0,0,,0,0,17.6,8.9,87,1015.7,78.4,14.5,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T03:00:00,16.6,16.6,14.8,89.47,0,0,,0,0,18.4,7.4,70,1015,100,12.3,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T04:00:00,16.6,16.6,14.4,86.79,0,0,,0,0,23,6.9,40,1014.8,100,12.3,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T05:00:00,16.7,16.7,14.4,85.97,0,0,,0,0,23.8,9,100,1014.6,100,12.3,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T06:00:00,17.1,17.1,15,87.55,0,0,,0,0,16.6,8,90,1014.4,100,14.5,49,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T07:00:00,17.9,17.9,15.5,85.99,0,0,,0,0,23.8,7.9,110,1014.3,97,14.5,121,0.4,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T08:00:00,18.9,18.9,15.5,80.77,0,0,,0,0,21.6,10.3,71,1014.7,97,16,139,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T09:00:00,19.7,19.7,14.2,70.65,0,0,,0,0,31.7,16.8,127,1014.6,97,16,612,2.2,6,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T10:00:00,20.9,20.9,14.1,64.9,0,0,,0,0,24.8,9.4,120,1014.3,88.8,16,490,1.8,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T11:00:00,21.6,21.6,14.2,62.95,0,0,,0,0,19.8,16.6,140,1015.2,88.8,16,459,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T12:00:00,20.8,20.8,14.3,66.33,0,0,,0,0,18,12.3,79,1015.1,84.4,16,401,1.4,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T13:00:00,20.5,20.5,15.5,73.02,0,0,,0,0,11.2,8.4,57,1015.6,91.8,16,810,2.9,8,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T14:00:00,21,21,15,68.47,0,0,,0,0,9.4,11,60,1015.6,90.7,16,200,0.7,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T15:00:00,21.3,21.3,14.5,65.28,0,0,,0,0,14.4,12.6,92,1014.8,43.6,16,192,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T16:00:00,21.3,21.3,15.7,70.28,0,0,,0,0,13,3.5,11,1014.3,97,16,148,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T17:00:00,21.4,21.4,14.4,64.56,0,0,,0,0,15.1,7.9,130,1014.1,97,16,116,0.4,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T18:00:00,21.4,21.4,13.7,61.69,0,0,,0,0,10.4,3.9,65,1014.3,43.6,16,84,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T19:00:00,21.7,21.7,14.4,62.97,0,0,,0,0,14.4,3,19,1014.6,97,16,62,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T20:00:00,21.6,21.6,15.6,68.9,0,0,,0,0,14.8,3.5,38,1014.9,97,16,16,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T21:00:00,19.5,19.5,17.3,87.1,1.465,100,rain,0,0,11.5,3.5,54,1015.3,97,8.7,9,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-23T22:00:00,19,19,16.8,87.22,0,0,,0,0,9.4,3,42,1015.4,88.8,11.6,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-23T23:00:00,18.8,18.8,16.8,88.18,0,0,,0,0,10.4,6.9,120,1015.4,7.2,10.1,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T00:00:00,18.4,18.4,16.4,88.15,0,0,,0,0,10.4,1.4,50,1015.4,7.2,13.8,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T01:00:00,18.3,18.3,16.4,89.11,0,0,,0,0,7.9,2.5,50,1015.3,27.1,12.3,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T02:00:00,18,18,16.2,89.61,0,0,,0,0,3.6,0,0,1015.3,72.3,13.8,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T03:00:00,17.9,17.9,16.4,91.38,0,0,,0,0,6.5,4,311,1015.6,78.4,12.3,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T04:00:00,17.9,17.9,16.4,91.38,0,0,,0,0,5,5.4,50,1015.6,88.8,10.1,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T05:00:00,17.5,17.5,16,90.93,0,0,,0,0,10.4,0,0,1016.4,88.8,8.7,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T06:00:00,17.4,17.4,16,91.7,0,0,,0,0,7.2,4,302,1016.4,50,6.5,23,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T07:00:00,18.1,18.1,16.6,90.62,0,0,,0,0,6.1,6,303,1016.7,88.8,6.6,62,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T08:00:00,18.8,18.8,17,89.25,0,0,,0,0,7.9,1.8,17,1016.8,37.7,10.1,255,0.9,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T09:00:00,19.8,19.8,16.4,80.74,0,0,,0,0,7.6,5.4,330,1016.9,13.4,11.1,599,2.2,6,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T10:00:00,21.4,21.4,16,71.27,0,0,,0,0,9.4,4,0,1016.8,13.4,13.8,239,0.9,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T11:00:00,23.3,23.3,15.3,60.96,0,0,,0,0,9,5.4,280,1017,13.4,16,668,2.4,7,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T12:00:00,24.4,24.4,15.5,57.92,0,0,,0,0,11.9,7.6,320,1016.9,33.2,16,957,3.4,10,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-06-24T13:00:00,24.5,24.5,15.5,57.33,0,0,,0,0,12.6,1.4,306,1016.5,78.4,16,951,3.4,10,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-06-24T14:00:00,26.4,26.4,15.8,52.18,0,0,,0,0,13.7,9.8,197.6,1016,13.4,16,951,3.4,10,10,Clear,clear-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-06-24T15:00:00,27.4,27.7,15.5,48.21,0,0,,0,0,16.9,7,200,1015.8,43.6,16,780,2.8,8,30,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-06-24T16:00:00,26.6,26.6,17.4,57.17,0,0,,0,0,21.6,11,150,1015.6,23.8,16,647,2.3,6,30,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-06-24T17:00:00,25.8,25.8,16.6,56.77,0,0,,0,0,37.1,12,160,1015.8,50,16,492,1.8,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T18:00:00,24.4,24.4,17.4,65.19,0,0,,0,0,27,15.6,160,1015.8,13.4,16,308,1.1,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T19:00:00,23.9,23.9,17.1,65.83,0,0,,0,0,25.6,4.9,69,1015.9,60.4,16,67,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T20:00:00,23.9,23.9,17.5,67.82,0,0,,0,0,25.2,10,150,1016.2,88.8,16,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T21:00:00,23.5,23.5,18,71.55,0,0,,0,0,16.6,9.8,140,1016.6,88.8,16,14,0.1,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-24T22:00:00,23.5,23.5,18,71.55,0,0,,0,0,12.2,3.5,65,1016.8,33.2,16,0,,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-24T23:00:00,23.4,23.4,18.2,72.91,0,0,,0,0,8.6,3,69,1017,33.2,16,0,,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T00:00:00,23.7,23.7,17.2,66.93,0,0,,0,0,9.4,0,0,1017.1,43.9,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T01:00:00,23.7,23.7,17.4,67.66,0,0,,0,0,8.3,6.5,120,1017.1,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T02:00:00,22.9,22.9,17.4,71.29,0,0,,0,0,12.2,0,0,1017.1,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T03:00:00,22.5,22.5,17.2,71.84,0,0,,0,0,5,4,0,1017.2,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T04:00:00,22.4,22.4,17.1,71.95,0,0,,0,0,10.8,6,285,1017.4,7.2,16,0,,0,3,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T05:00:00,21.7,21.7,17.1,74.96,0,0,,0,0,6.1,2,345,1018,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T06:00:00,20.8,20.8,17.1,79.33,0,0,,0,0,8.3,5.4,280,1018.8,7.2,14.5,33,0.1,0,3,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T07:00:00,21.3,21.3,17.2,77.51,0,0,,0,0,9.7,2,337,1019,7.2,14.5,53,0.2,1,3,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T08:00:00,22.4,22.4,16.6,69.64,0,0,,0,0,13.3,6.5,300,1019.4,7.2,16,360,1.3,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T09:00:00,24,24,16.6,63.2,0,0,,0,0,13.3,2,337,1019.7,7.2,16,584,2.1,6,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T10:00:00,25.8,25.8,16.7,57.31,0,0,,0,0,15.8,5.4,320,1019.7,7.2,16,770,2.8,8,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T11:00:00,27.5,27.5,14.3,44.44,0,0,,0,0,14.8,2.5,337,1019.6,7.2,16,900,3.2,9,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T12:00:00,29.8,29.1,13,35.76,0,0,,0,0,12.2,10.8,320,1019.3,7.2,16,976,3.5,10,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T13:00:00,30.7,29.7,12.5,33,0,0,,0,0,12.6,9,10,1019.1,33.2,16,988,3.6,10,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T14:00:00,31.6,30.3,11.7,29.65,0,0,,0,0,12.6,10.8,300,1018.8,13.4,16,963,3.5,10,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T15:00:00,31.4,30.5,13,32.5,0,0,,0,0,17.6,9,330,1018.5,13.4,16,847,3,8,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T16:00:00,31.3,30,11.2,29.2,0,0,,0,0,13.7,3,19,1018.2,13.4,16,701,2.5,7,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T17:00:00,32.1,30.9,12.2,29.7,0,0,,0,0,14.8,4.4,65,1018.3,13.4,16,512,1.8,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T18:00:00,29.5,29.5,15.7,43.1,0,0,,0,0,19.4,11.4,160,1018.2,13.4,16,313,1.1,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T19:00:00,28.5,28.9,16.7,48.91,0,0,,0,0,19.1,9.4,148,1018.2,7.2,16,109,0.4,1,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
